営業利益
四半期、期間毎
（円）

コード,年度,1Q,2Q,3Q,4Q
5343,2026/03,12000000,209000000,291000000,
5344,2026/03,6002000000,4841000000,6281000000,
5351,2026/03,2890000000,3285000000,2775000000,
5352,2026/03,3539000000,3882000000,4294000000,
5355,2026/03,54000000,134287000,128713000,
5356,2026/03,346000000,307043000,339957000,
5357,2026/03,575000000,752807000,1261193000,
5363,2026/03,1082000000,822503000,641497000,
5367,2026/03,187000000,309630000,263370000,
5368,2026/03,369000000,324160000,511840000,
5380,2026/06,-20000000,3390000,,
5381,2026/03,84000000,151556000,192444000,
5384,2026/03,3257000000,3212000000,4028000000,
5386,2026/03,35000000,34787000,89213000,
5388,2026/03,233000000,228036000,546964000,
5391,2026/03,111000000,540000000,359000000,
5393,2026/03,9229000000,8549000000,7532000000,
5395,2024/12,6177000,9311000,,
5401,2026/03,-139559000000,136724000000,109886000000,
5406,2026/03,31305000000,31260000000,31877000000,
5408,2026/03,1787000000,1232000000,198000000,
5410,2026/03,2961000000,2470000000,2424000000,
5411,2026/03,16261000000,29504000000,51685000000,
5423,2026/03,4767000000,1278000000,2130000000,
5440,2026/03,4302000000,4906000000,4234000000,
5444,2026/03,1115000000,879000000,1424000000,
5445,2026/03,3591000000,3087000000,2638000000,
5446,2026/03,26000000,-25471000,-181529000,
5449,2026/03,-475000000,305000000,-80000000,
5451,2026/03,4196000000,3118000000,2189000000,
5458,2026/03,51000000,90000000,148000000,
5461,2026/03,340000000,220000000,175000000,
5463,2026/03,6694000000,8728000000,8485000000,
5464,2026/03,1082000000,985000000,1251000000,
5471,2026/03,8658000000,9806000000,12726000000,
5476,2026/03,48000000,73000000,,
5480,2026/03,3254000000,2646000000,2448000000,
5481,2025/03,2456000000,646000000,661000000,
5482,2026/03,4528000000,4256000000,5648000000,
5484,2026/03,383000000,219036000,305964000,
5491,2026/03,153000000,167000000,342000000,
5527,2025/11,418000000,659802000,466198000,497740000
5530,2026/06,162000000,157290000,,
5532,2026/09,912000000,,,
5533,2026/09,70000000,,,
5535,2026/03,975000000,1131320000,362680000,
5541,2026/03,-3067000000,-975000000,-1165000000,
5542,2025/12,211000000,147283000,58717000,49000000
5563,2025/12,1014000000,971000000,1174000000,2002000000
5570,2026/09,222000000,,,
5571,2024/03,102897000,126952000,170202000,243629000
5572,2026/07,71000000,98688000,,
5574,2026/08,219000000,,,
5575,2026/05,108000000,99088000,,
5576,2026/03,39000000,174290000,201710000,
5577,2026/05,34000000,,,
5578,2026/08,261000000,,,
5579,2026/03,95000000,117319000,134681000,
5580,2026/08,35000000,,,
5582,2026/06,114000000,164085000,,
5585,2025/10,174000000,158704000,,
5586,2026/09,113000000,,,
5587,2026/09,115000000,,,
5588,2025/12,69000000,44689000,127311000,51000000
5589,2025/12,640000000,557000000,619000000,568000000
5590,2025/12,-2000000,61130000,120870000,113000000
5591,2025/12,119000000,47674000,77326000,30000000
5592,2026/03,629000000,633177000,752823000,
5595,2026/05,-410000000,,,
5596,2026/03,131000000,133650000,130350000,
5597,2025/12,-70000000,-189456000,-167544000,-121000000
5599,2026/03,127000000,151445000,147555000,
5602,2026/03,1099000000,2086000000,2461000000,
5603,2026/03,245000000,202000000,82000000,
5607,2026/03,406000000,476144000,572856000,
5609,2026/03,28000000,48000000,-42000000,
5610,2024/12,-46631000,-9795000,-60574000,-16000000
5612,2026/03,-83000000,-27000000,230000000,
5616,2025/12,-19000000,-49112000,-8888000,70000000
5618,2025/12,-22000000,-74352000,-68648000,60000000
5619,2025/12,-12000000,-30381000,-6619000,16000000
5621,2026/03,397000000,329549000,343451000,
5631,2026/03,5272000000,6920000000,5333000000,
5632,2026/03,793000000,1328000000,819000000,
5644,2024/03,533000000,1159000000,844000000,385000000
5658,2026/03,218000000,235594000,489406000,
5659,2026/03,464000000,730000000,946000000,
5660,2026/03,4000000,315000000,192000000,
5695,2026/03,103000000,86387000,68613000,
5697,2026/03,201000000,246642000,259358000,
5698,2026/06,422000000,823290000,,
5699,2025/12,291000000,-106122000,269122000,189000000
5702,2026/03,1519000000,1097000000,1913000000,
5703,2026/03,5213000000,6436000000,6951000000,
5704,2025/12,43000000,-132236000,97236000,95000000
5706,2026/03,11424000000,28343000000,31956000000,
5707,2026/03,-853000000,181000000,3585000000,
5711,2026/03,-2641000000,13590000000,16430000000,
5713,2026/03,16149000000,31415000000,65615000000,
5714,2026/03,6494000000,5256000000,961000000,
5715,2026/03,2460000000,1748000000,3405000000,
5721,2026/03,-102000000,-60962000,-206038000,
5724,2026/09,300000000,,,
5726,2026/03,684000000,3342000000,1154000000,
5727,2026/03,822000000,502000000,1604000000,
5729,2026/03,2878000000,1924707000,1460293000,
5741,2026/03,8491000000,14136000000,28517000000,
5742,2026/03,63000000,-45800000,20800000,
5753,2026/03,321000000,412000000,815000000,
5757,2026/03,1990000000,2166000000,4024000000,
5759,2025/03,-492000000,-559964000,,
5781,2024/03,85109000,26608000,-3350000,
5801,2026/03,8446000000,10911000000,15780000000,
5802,2026/03,60301000000,92720000000,118024000000,
5803,2026/03,41086000000,49085000000,52025000000,
5805,2026/03,4955000000,6696000000,7912000000,
5809,2025/03,978000000,,,
5816,2025/12,560000000,559935000,624065000,856000000
5817,2026/02,67000000,177139000,99861000,
5819,2025/12,508000000,385527000,459473000,229000000
5820,2026/03,11000000,79347000,192653000,
5821,2026/03,773000000,1351000000,1373000000,
5834,2026/03,2571000000,2729000000,2677000000,
5836,2025/12,-51000000,,,
5842,2025/12,25000000,2865000000,2870000000,3496000000
5843,2026/09,242000000,,,
5845,2026/03,937000000,639000000,941000000,
5851,2025/12,2787000000,3188000000,2069000000,4621000000
5852,2026/03,1623000000,181000000,1374000000,
5856,2026/03,-289000000,-221909000,,
5857,2026/03,5928000000,9404000000,13308000000,
5858,2026/03,113000000,-33238000,123238000,
5867,2025/12,130000000,58937000,28063000,89000000
5868,2025/12,197000000,68615000,140385000,119000000
5869,2026/03,-146000000,556389000,652611000,
5870,2026/03,119000000,272439000,169561000,
5871,2025/12,162000000,-593000000,-140000000,656000000
5884,2026/06,-15000000,34716000,,
5885,2026/05,166000000,447745000,,
5888,2026/01,611000000,285124000,405876000,
5889,2026/01,1307000000,1579000000,1433000000,1638000000
5891,2025/12,235000000,157535000,78465000,293000000
5892,2026/03,291000000,130941000,456059000,
5900,2026/02,-10000000,-24134000,63134000,
5901,2026/03,15081000000,15074000000,10847000000,
5902,2026/03,2280000000,1973000000,-592000000,
5903,2026/06,208000000,176015000,,
5905,2026/03,-73000000,-42989000,-71011000,
5906,2026/03,357000000,875262000,1451738000,
5909,2026/03,-865000000,266000000,2287000000,
5911,2026/03,1117000000,3372000000,4142000000,
5915,2026/03,-215000000,321000000,-51000000,
5918,2026/03,165000000,47000000,270000000,
5921,2026/09,-65000000,,,
5922,2026/03,440000000,903826000,1097174000,
5923,2026/03,-93000000,-181797000,-217203000,
5928,2026/03,-39000000,-16597000,59597000,
5929,2026/03,9924000000,23771000000,15980000000,
5930,2026/03,292000000,3571000000,4313000000,
5932,2026/05,-1164000000,1485000000,,
5933,2026/03,643000000,613066000,894934000,
5935,2025/03,129000000,401281000,602719000,
5936,2026/03,96000000,282276000,447724000,
5938,2026/03,6844000000,4563000000,19043000000,
5939,2026/03,109000000,77294000,150706000,
5940,2026/03,-469000000,831000000,571000000,
5941,2024/03,-391482000,992520000,57993000,1307346000
5942,2025/11,-23000000,305549000,,385480000
5943,2025/12,2007000000,-349000000,-849000000,3491000000
5945,2026/03,455000000,472621000,431379000,
5946,2025/12,247000000,-171000000,340000000,1296000000
5947,2026/03,9697000000,13028000000,14407000000,
5949,2026/03,4081000000,2250000000,418000000,
5950,2025/12,-51000000,4524000,21476000,35000000
5951,2026/03,-373000000,712543000,2248457000,
5952,2026/03,71000000,66599000,48401000,
5953,2026/03,120000000,210000000,463000000,
5955,2026/03,132000000,141229000,170771000,
5956,2026/03,80000000,200256000,360744000,
5957,2025/12,541000000,964738000,758262000,1167000000
5958,2026/03,98000000,395000000,783000000,
5959,2025/12,981000000,1292000000,1397000000,1092000000
5962,2026/03,108000000,40976000,138024000,
5965,2025/12,975000000,415275000,650725000,1000000000
5966,2026/03,65000000,229163000,168837000,
5967,2026/05,181000000,310650000,,
5969,2026/03,-17000000,85276000,12724000,
5970,2024/03,2610000000,3674000000,5576000000,4382000000
5971,2026/04,351000000,179165000,,
5973,2026/03,20000000,84849000,118151000,
5974,2026/03,-95000000,-28000000,232000000,
5975,2026/03,4873000000,5599000000,7802000000,
5976,2026/03,174000000,338000000,581000000,
5979,2026/03,157000000,170149000,352851000,
5981,2026/03,748000000,665000000,1399000000,
5982,2026/02,1689000000,1587113000,1625887000,
5983,2024/03,85168000,219768000,227462000,320542000
5984,2024/03,362025000,299482000,151724000,241048000
5985,2026/03,2454000000,1612000000,1514000000,
5986,2026/03,36000000,-8532000,221532000,
5987,2026/06,89000000,136900000,,
5988,2026/03,383000000,462000000,367000000,
5989,2026/03,2556000000,2634000000,2316000000,
5990,2026/03,84000000,120162000,53838000,
5991,2026/03,11047000000,7487000000,12857000000,
5992,2026/03,602000000,893175000,590825000,
5993,2025/02,313806000,206113000,389081000,149000000
5994,2026/03,224000000,978909000,265091000,
5997,2025/12,200000000,55335000,65665000,276000000
5998,2026/03,407000000,219544000,245456000,
6005,2026/03,3510000000,10432000000,7787000000,
6013,2024/03,1142000000,1582000000,3540000000,3965000000
6016,2026/03,1705000000,1548443000,1266557000,
6018,2026/03,104000000,205070000,197930000,
6022,2026/03,7000000,21821000,-144821000,
6023,2026/03,1487000000,976000000,2103000000,
6025,2026/08,82000000,,,
6026,2025/12,176000000,52000000,,
6027,2026/03,510000000,574323000,578677000,
6028,2026/06,7114000000,,,
6029,2025/12,-19000000,44682000,62318000,52000000
6030,2026/06,536000000,393899000,,
6031,2025/12,25000000,182157000,-52157000,241000000
6033,2026/03,357000000,308330000,399670000,
6034,2025/12,-160000000,292056000,-5056000,-32000000
6035,2026/03,875000000,-243919000,338919000,
6036,2026/06,1380000000,2305299000,,
6037,2026/07,497000000,475493000,,
6038,2026/06,80000000,143040000,,
6039,2026/03,258000000,333051000,374949000,
6040,2026/07,-317000000,1342893000,,
6042,2026/03,320000000,204349000,210651000,
6044,2026/05,195000000,348191000,,
6045,2026/03,456000000,213485000,211515000,
6046,2026/09,11000000,,,
6047,2026/05,39000000,31000000,,
6048,2025/08,-90000000,-28160000,-42840000,
6049,2026/10,50000000,,,
6050,2026/09,220000000,,,
6054,2025/12,-100000000,-111008000,-107992000,-49000000
6055,2024/03,1349000000,1746000000,2389000000,2275000000
6058,2026/02,1689000000,2041000000,3468000000,
6059,2024/03,58486000,222637000,206967000,100961000
6060,2026/03,114000000,237042000,244958000,
6061,2026/06,446000000,850608000,,
6062,2026/06,1104000000,1321000000,,
6063,2025/12,-11000000,50240000,-19240000,76000000
6069,2026/03,84000000,175149000,341851000,
6070,2026/03,967000000,971511000,1334489000,
6071,2025/12,1006000000,787507000,1185493000,629000000
6072,2026/03,-16000000,22364000,3636000,
6073,2026/03,464000000,345921000,-42921000,
6074,2026/03,28000000,219274000,163726000,
6076,2025/11,626000000,746000000,872000000,955000000
6078,2025/12,249000000,67473000,121527000,445000000
6080,2026/09,2215000000,,,
6081,2025/12,16000000,-64975000,-119025000,-20000000
6082,2026/03,50000000,182692000,261308000,
6083,2026/05,868000000,1214600000,,
6085,2026/03,-200000000,-77824000,-197176000,
6086,2026/02,445000000,712477000,585523000,
6087,2026/09,334000000,,,
6088,2026/03,1618000000,1580459000,1346541000,
6089,2026/03,394000000,1244000000,1214000000,
6090,2026/06,-91000000,137843000,,
6091,2026/07,97000000,345276000,,
6092,2026/03,117000000,539000000,455000000,
6093,2026/02,31000000,128040000,130960000,
6094,2026/09,615000000,,,
6095,2025/09,523000000,106439000,114561000,
6096,2026/03,11000000,27772000,71228000,
6098,2026/03,153734000000,159791000000,182155000000,
6099,2025/12,1187000000,888764000,966236000,1230000000
6101,2026/03,8678000000,6530000000,10346000000,
6103,2026/03,1599000000,4459000000,4383000000,
6104,2026/03,922000000,1115000000,-162000000,
6111,2026/03,23000000,-76914000,-9086000,
6113,2026/03,4037000000,11268000000,11201000000,
6118,2026/03,1268000000,1808000000,1136000000,
6121,2024/03,-34712000,63095000,,
6125,2026/03,153000000,732000000,-149000000,
6131,2025/03,4000000,98964000,-66964000,186000000
6134,2026/03,5199000000,4392000000,9256000000,
6135,2026/03,3201000000,6299000000,8176000000,
6136,2025/11,3884000000,5600000000,4275000000,6571000000
6137,2026/03,597000000,426000000,1536000000,
6138,2026/03,138000000,7446000,117554000,
6140,2026/03,585000000,407000000,818000000,
6141,2025/12,1817000000,4692000000,5027000000,7438000000
6142,2026/02,56000000,22628000,173372000,
6143,2025/12,1281000000,,1737000000,1206000000
6144,2026/03,229000000,1140000000,1382000000,
6145,2026/03,338000000,2055000000,1784000000,
6146,2026/03,34480000000,44391000000,47341000000,
6147,2026/03,-32000000,-58761000,-105239000,
6149,2025/12,-60000000,2104350000,-161350000,1168000000
6150,2026/05,-13000000,243807000,,
6151,2026/03,452000000,468000000,197000000,
6155,2026/03,-62000000,-126000000,-46000000,
6156,2026/06,37000000,29468000,,
6157,2026/03,390000000,371619000,521381000,
6158,2024/03,99784000,429314000,222043000,218186000
6159,2026/08,1000000,,,
6161,2026/03,175000000,404242000,326758000,
6164,2024/12,128357000,117731000,-77088000,
6165,2026/03,384000000,605000000,630000000,
6166,2026/03,-11000000,-36156000,1156000,
6167,2026/03,175000000,147000000,108000000,
6171,2025/12,171000000,68737000,89263000,341000000
6173,2026/02,-162000000,-50555000,-81445000,
6176,2026/09,205000000,,,
6177,2025/12,-42000000,-39083000,-44917000,-44000000
6180,2025/12,335000000,226392000,240608000,99000000
6181,2026/03,-55000000,-64495000,80495000,
6182,2026/02,-61000000,34167000,143833000,
6183,2026/02,2889000000,3025000000,3522000000,
6184,2026/01,233000000,357724000,302276000,268000000
6185,2026/03,70000000,111208000,90792000,
6186,2026/03,-605000000,-314154000,576154000,
6189,2026/09,351000000,,,
6190,2026/03,23000000,-17324000,62324000,
6191,2026/09,1202000000,,,
6193,2024/03,81666000,65005000,112169000,112209000
6194,2026/09,170000000,,,
6195,2026/03,4000000,93321000,57679000,
6196,2026/09,1249000000,,,
6197,2026/03,1643000000,1863000000,2003000000,
6198,2026/09,-34000000,,,
6199,2026/08,582000000,,,
6200,2026/09,1401000000,,,
6201,2026/03,52400000000,-14874000000,48456000000,
6203,2026/03,433000000,-50000000,427000000,
6208,2026/03,234000000,234312000,441688000,
6209,2026/03,3269000000,3039000000,3557000000,
6210,2026/03,15000000,143000000,53000000,
6217,2025/11,-276000000,130000000,-185000000,252000000
6218,2026/03,29000000,-10000000,248000000,
6222,2026/03,307000000,-386000000,-982000000,
6223,2025/12,1259000000,772000000,1222000000,1277000000
6224,2026/02,700000000,204203000,407797000,
6225,2026/07,48000000,156970000,,
6226,2026/03,1252000000,1316021000,1573979000,
6227,2026/06,93000000,2764291000,,
6228,2025/12,-594000000,-1043000000,-67000000,
6229,2026/03,461000000,166741000,528259000,
6230,2026/03,249000000,418429000,715571000,
6231,2026/03,988000000,1085281000,1249719000,
6232,2025/12,-239000000,-515200000,-595800000,-490000000
6233,2026/09,15000000,,,
6235,2025/12,755000000,352892000,1727108000,499000000
6236,2025/03,-123000000,,,
6237,2026/03,1285000000,1441106000,1716894000,
6238,2026/03,702000000,1094579000,1115421000,
6239,2026/06,-77000000,200305000,,
6240,2026/03,659000000,712947000,609053000,
6245,2026/03,821000000,388243000,535757000,
6246,2026/03,1393000000,993854000,521146000,
6247,2026/03,587000000,1235000000,610000000,
6248,2024/03,8482000,84427000,70332000,201742000
6249,2026/03,1709000000,1897000000,1273000000,
6250,2025/12,5575000000,6168000000,5056000000,2923000000
6254,2026/03,1378000000,1483001000,1778999000,
6255,2026/08,-88000000,,,
6257,2024/03,3887000000,-1304000000,2660000000,-363000000
6258,2026/03,1713000000,3109439000,1995561000,
6262,2026/03,551000000,118748000,223252000,
6264,2026/08,701000000,,,
6265,2025/12,92000000,73464000,73536000,55000000
6266,2025/12,1210000000,1307941000,1905059000,345000000
6267,2026/07,107000000,254924000,,
6268,2025/12,5454000000,5151000000,4761000000,5360000000
6269,2025/12,11244000000,,34185000000,23069000000
6272,2024/03,802144000,1477489000,1148861000,1455018000
6273,2026/03,44456000000,46324000000,46784000000,
6276,2025/12,-36000000,-41000000,-74000000,11000000
6277,2026/09,726000000,,,
6278,2025/12,2210000000,1977000000,2427000000,2114000000
6279,2026/02,-75000000,461401000,273599000,
6282,2024/03,1395000000,1215000000,2041000000,2640000000
6284,2026/09,2586000000,,,
6286,2026/03,346000000,455698000,535302000,
6287,2026/03,2359000000,2742000000,3572000000,
6289,2026/08,1148000000,,,
6291,2025/12,367000000,362081000,217919000,216000000
6292,2026/03,429000000,-47358000,188358000,
6293,2026/03,-148000000,-909000000,-350000000,
6294,2024/03,620554000,905070000,878828000,315518000
6295,2024/12,5535000,134837000,,
6297,2026/03,-72000000,152373000,,
6298,2026/03,-321000000,1094000000,393000000,
6301,2026/03,140391000000,,278624000000,
6302,2025/12,11182000000,10473000000,13092000000,16735000000
6305,2026/03,22081000000,45631000000,30444000000,
6306,2026/03,-54000000,822000000,329000000,
6307,2026/03,-52000000,292433000,320567000,
6309,2026/10,1672000000,,,
6310,2025/12,1381000000,2975000000,1640000000,-1771000000
6312,2026/02,474000000,869836000,724164000,
6315,2026/03,-581000000,3074577000,1191423000,
6316,2026/09,24000000,,,
6317,2026/03,516000000,857000000,359000000,
6319,2025/03,-84000000,-54946000,25946000,9000000
6322,2026/03,361000000,439583000,326417000,
6323,2026/02,8441000000,7773000000,7318000000,
6324,2026/03,122000000,343454000,725546000,
6325,2026/03,-93000000,110194000,182806000,
6326,2025/12,61615000000,81413000000,71662000000,50780000000
6327,2026/06,203000000,303637000,,
6328,2025/12,3002000000,502000000,804000000,1813000000
6330,2026/03,669000000,-4897000000,-16767000000,
6331,2026/03,1441000000,2240000000,2425000000,
6332,2026/03,167000000,1480000000,2906000000,
6333,2026/03,1158000000,1236117000,1249883000,
6334,2026/03,-136000000,-121821000,-44179000,
6335,2026/03,-149000000,-73134000,247134000,
6336,2026/01,184000000,280000000,481000000,195000000
6337,2026/03,-11000000,202000000,63000000,
6338,2026/09,-205000000,,,
6339,2026/03,712000000,715000000,876000000,
6340,2026/06,1500000000,3556000000,,
6342,2026/03,229000000,260821000,169179000,
6343,2026/03,361000000,423683000,297317000,
6345,2026/03,295000000,1991755000,1571245000,
6346,2026/03,53000000,157025000,110975000,
6347,2026/03,-40000000,14288000,46712000,
6349,2026/03,507000000,2649000000,3782000000,
6351,2026/03,3001000000,2375000000,1994000000,
6356,2026/03,378000000,413860000,648140000,
6357,2026/03,799000000,1230171000,1181829000,
6358,2026/03,149000000,535292000,-1292000,
6360,2026/03,-137000000,52259000,150741000,
6361,2025/12,22601000000,27461000000,19479000000,44261000000
6362,2025/03,118000000,349531000,,
6363,2026/03,209000000,323000000,1161000000,
6364,2026/03,1614000000,1838760000,2224240000,
6365,2026/03,243000000,315000000,712000000,
6366,2026/03,5109000000,10506000000,62079000000,
6367,2026/03,121300000000,125302000000,61308000000,
6368,2026/03,6953000000,10425000000,8734000000,
6369,2026/03,1060000000,1247000000,730000000,
6370,2026/03,8803000000,16097000000,15327000000,
6371,2026/03,3280000000,5022000000,6431000000,
6373,2026/03,423000000,469000000,,
6376,2025/12,2953000000,2914000000,2344000000,7120000000
6378,2026/03,197000000,940000000,611000000,
6379,2026/03,1021000000,6872000000,3439000000,
6380,2026/03,8000000,-58152000,79152000,
6381,2026/03,929000000,1582000000,1285000000,
6382,2026/03,633000000,834578000,757422000,
6383,2025/12,23226000000,27877000000,24111000000,25602000000
6384,2024/03,-177526000,184464000,-146553000,335468000
6387,2026/07,151000000,877252000,,
6390,2024/03,190000000,610000000,87000000,767000000
6391,2026/03,44000000,100281000,531719000,
6392,2026/03,649000000,567871000,658129000,
6393,2024/03,273646000,162606000,431781000,510829000
6395,2025/12,5392000000,3463000000,2153000000,7544000000
6396,2026/03,124000000,165936000,-9936000,
6400,2025/12,138000000,135617000,126383000,74000000
6402,2026/03,309000000,425516000,437484000,
6403,2024/03,-455000000,-401000000,333000000,973000000
6405,2026/03,25000000,54947000,350053000,
6406,2026/03,4344000000,7066000000,7333000000,
6407,2026/03,3772000000,4095000000,4643000000,
6408,2026/03,274000000,238000000,412000000,
6411,2025/12,765000000,416746000,,
6412,2026/03,15353000000,7754000000,19809000000,
6413,2026/03,1476000000,1064000000,1149000000,
6416,2026/03,-96000000,-53506000,,
6417,2026/03,23851000000,15187000000,22686000000,
6418,2026/03,441233000,379640000,1464127000,
6419,2026/03,2425000000,2370983000,2466017000,
6420,2024/03,3134000000,3500000000,4170000000,4494000000
6424,2026/03,-238000000,273947000,-96947000,
6425,2025/12,-2512000000,3359000000,-1127000000,-2948000000
6428,2026/03,180000000,603742000,101258000,
6430,2026/03,3526000000,3459839000,2954161000,
6432,2026/02,10998000000,12404000000,8032000000,
6433,2026/03,-49000000,-93558000,-55442000,
6436,2026/03,2741000000,6945000000,5430000000,
6439,2026/03,-37000000,-21032000,5032000,
6440,2025/12,-332000000,424000000,582000000,1988000000
6444,2025/12,-1016000000,-477000000,-806000000,792000000
6445,2026/03,118000000,288000000,678000000,
6448,2026/03,15952000000,22771000000,23970000000,
6454,2026/03,4894000000,4573000000,4303000000,
6455,2026/03,1377000000,3759000000,2840000000,
6457,2026/03,2057000000,4796000000,7509000000,
6458,2026/03,1657000000,1919000000,2423000000,
6459,2025/12,1540000000,2144570000,2230430000,1562000000
6460,2026/03,-519000000,10583000000,9780000000,
6461,2024/03,1031000000,,,
6462,2024/03,912000000,,,
6463,2026/03,1539000000,2835000000,2556000000,
6464,2025/12,358000000,433000000,100000000,-23151000000
6465,2025/12,15422000000,15058000000,15814000000,5638000000
6466,2026/09,381000000,,,
6467,2026/03,-36000000,-202237000,-70763000,
6469,2026/02,380000000,236460000,240540000,
6470,2026/03,637000000,763000000,447000000,
6471,2026/03,4790000000,11677000000,10926000000,
6472,2026/03,6977000000,5888000000,6436000000,
6473,2026/03,13526000000,12528000000,11748000000,
6474,2025/11,2148000000,2065000000,2415000000,3145000000
6479,2026/03,17432000000,26955000000,30821000000,
6480,2026/03,731000000,812000000,818000000,
6481,2025/12,1702000000,4479000000,3547000000,4708000000
6482,2026/03,158000000,-10688000,155688000,
6484,2026/03,746000000,632250000,680750000,
6485,2026/03,672000000,730000000,778000000,
6486,2026/03,2998000000,2549000000,4439000000,
6488,2026/03,327000000,363633000,317367000,
6489,2026/05,-87000000,1066000000,,
6490,2026/03,2705000000,2900000000,3051000000,
6492,2026/09,576000000,,,
6493,2026/03,925000000,800068000,914932000,
6494,2026/03,-81000000,74448000,109552000,
6495,2026/03,26000000,19801000,59199000,
6496,2026/05,388000000,434079000,,
6497,2025/12,342000000,242837000,200163000,437000000
6498,2025/12,3378000000,4555000000,3932000000,3589000000
6501,2026/03,211016000000,297027000000,317672000000,
6503,2026/03,111972000000,112394000000,70391000000,
6504,2026/03,18091000000,24668000000,31268000000,
6505,2026/05,367000000,310000000,,
6506,2026/02,10503000000,12831000000,9861000000,
6507,2026/03,2253000000,3833000000,3230000000,
6508,2026/03,348000000,2444000000,4290000000,
6513,2026/03,-421000000,-333000000,-95000000,
6516,2026/03,1767000000,3081000000,2694000000,
6517,2026/03,613000000,1556000000,2630000000,
6518,2026/03,201000000,208115000,283885000,
6521,2026/02,-72000000,-117906000,-68094000,
6522,2026/08,-38000000,,,
6523,2026/03,3843000000,6535000000,6730000000,
6524,2025/12,670000000,1142000000,1386000000,1426000000
6525,2024/03,3990000000,9383000000,10689000000,6683000000
6526,2026/03,1440000000,2327000000,3437000000,
6532,2026/02,12207000000,11063000000,11923000000,
6533,2025/12,337000000,-15739000,752739000,368982000
6535,2026/07,8000000,2867000000,,
6537,2025/12,2000000,19000000,-10000000,8000000
6538,2026/03,202000000,155000000,165000000,
6539,2024/03,408573000,495307000,425845000,293894000
6540,2025/12,552000000,634258000,216742000,902000000
6542,2026/06,253000000,,,
6543,2026/02,152000000,91708000,194292000,
6544,2026/03,2505000000,2626000000,2735000000,
6545,2026/03,71000000,132778000,181222000,
6546,2025/12,294000000,-20936000,86936000,
6547,2026/06,2362000000,2972000000,,
6548,2026/06,72000000,-51906000,,
6549,2026/03,100000000,156031000,263969000,
6550,2025/03,-90000000,-41684000,-9316000,49562000
6551,2026/09,230000000,,,
6552,2026/05,2000000,52680000,,
6554,2026/09,341000000,,,
6555,2026/02,-72000000,140924000,67076000,
6556,2024/03,343000000,502000000,447000000,348000000
6557,2026/03,167000000,220689000,288311000,
6558,2025/11,-84000000,-105430000,-96570000,-88077000
6560,2025/12,423000000,50000000,411000000,301000000
6561,2025/12,493000000,449888000,271112000,784000000
6562,2026/03,333279000,411366000,539667000,
6563,2026/09,117000000,,,
6564,2026/03,1151000000,836319000,1384681000,
6565,2026/03,1172000000,1245687000,1625313000,
6566,2026/03,519000000,524345000,480655000,
6567,2024/05,114375000,102723000,,
6568,2026/03,-9000000,8436000,154564000,
6569,2024/03,500000000,,,
6570,2026/03,238000000,548942000,248058000,
6571,2026/06,603000000,263000000,,
6572,2026/02,215000000,203337000,286663000,
6573,2025/12,-68000000,-75341000,-68659000,-70000000
6574,2026/03,174000000,1668058000,2571942000,
6577,2026/07,-4000000,-14441000,,
6578,2026/02,111000000,-30401000,29401000,
6579,2026/03,-21000000,-10307000,-25693000,
6580,2026/03,31000000,280599000,365401000,
6584,2026/03,2250000000,1111000000,288000000,
6586,2026/03,26069000000,25426000000,24752000000,
6588,2024/03,1287000000,4623000000,3553000000,6391000000
6590,2026/03,4064000000,3508000000,4754000000,
6592,2025/12,6377000000,5738000000,7441000000,5911000000
6594,2026/03,-26407000000,47514000000,,
6597,2026/06,156000000,155347000,,
6599,2026/03,111000000,126848000,122152000,
6612,2025/12,-280000000,-104000000,-458000000,-24000000
6613,2026/03,-91000000,-78569000,-54431000,
6614,2026/03,-106000000,3139000,-57139000,
6615,2026/03,399000000,367000000,454000000,
6616,2026/03,165000000,249438000,280562000,
6617,2026/03,1473000000,1931000000,2998000000,
6618,2024/03,-172091000,-65010000,,
6619,2026/01,-1494000000,-1374000000,-1465000000,
6620,2024/03,96000000,133000000,121000000,71000000
6622,2026/03,3163000000,3769000000,5546000000,
6623,2026/03,2465000000,2669000000,3169000000,
6625,2026/03,497000000,786725000,536275000,
6626,2026/03,972000000,942028000,934972000,
6627,2025/12,1753000000,1967525000,2237475000,2935000000
6629,2026/03,21000000,870196000,369804000,
6630,2025/12,-830000000,-330000000,,442000000
6632,2026/03,4356000000,5277000000,5237000000,
6633,2025/12,61000000,134060000,113940000,33000000
6634,2025/11,-26000000,-39316000,-32684000,-125579000
6635,2025/12,186000000,165821000,200179000,86000000
6637,2024/03,601446000,738795000,1940931000,1640349000
6638,2026/03,1934000000,2056107000,2354893000,
6640,2024/12,422000000,759000000,958000000,418000000
6643,2026/03,559000000,721300000,1103700000,
6644,2026/03,1009000000,871000000,2478000000,
6645,2026/03,6376000000,,27479000000,
6647,2024/03,87601000,121915000,-15838000,148816000
6648,2026/03,1035000000,974000000,1115000000,
6651,2026/03,1854000000,3438000000,5706000000,
6652,2026/03,324000000,2287000000,1769000000,
6653,2025/12,1101000000,237000000,456000000,821000000
6654,2026/01,54000000,82084000,36916000,75000000
6655,2026/03,-19000000,46127000,133873000,
6656,2024/04,-179877000,-160810000,-71477000,178834000
6658,2026/03,555000000,516000000,623000000,
6659,2026/03,-155000000,-172316000,-217684000,
6662,2026/06,31000000,1262000,,
6663,2025/12,-59000000,1565000,24435000,175000000
